"question_id","case_id","image_id","image_path","primary_type","subtype","difficulty","question_en","question_zh","answer","answer_type"
"qa_v7c_000235","img_0206","train__d1_autockt_-26_png.rf.6249d1124818b0f55b82be9563842735","images/img_0206.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 1st inductor from the left and the left terminal of the 3rd resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第1个电感的右端与从左到右第3个电阻的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000236","img_0206","train__d1_autockt_-26_png.rf.6249d1124818b0f55b82be9563842735","images/img_0206.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the 3rd resistor from the left and the right terminal of the current source in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从左到右第3个电阻的左端与图中的电流源的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000237","img_0278","train__d1_autockt_-270_png.rf.ddaf5053e5542e0a28db2492ea4f3e04","images/img_0278.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the voltage source in the diagram and the right terminal of the 3rd resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电压源的右端与从左到右第3个电阻的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000238","img_0278","train__d1_autockt_-270_png.rf.ddaf5053e5542e0a28db2492ea4f3e04","images/img_0278.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the inductor in the diagram and the lower terminal of the 2nd resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的上端与从左到右第2个电阻的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000239","img_0188","train__d1_autockt_-271_png.rf.46d930e63b46e9409f08a69cb2888368","images/img_0188.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 1st resistor from the top and the upper terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第1个电阻的右端与图中的电容的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000240","img_0188","train__d1_autockt_-271_png.rf.46d930e63b46e9409f08a69cb2888368","images/img_0188.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the inductor in the diagram and the lower terminal of the 1st current source from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的下端与从左到右第1个电流源的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000241","img_0385","train__d1_autockt_-272_png.rf.693947240b8dd7d512af77b18b6cda82","images/img_0385.jpg","connectivity","terminal_same_node","medium","Do the right terminal of the 2nd inductor from the top and the lower terminal of the current source in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第2个电感的右端与图中的电流源的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000242","img_0385","train__d1_autockt_-272_png.rf.693947240b8dd7d512af77b18b6cda82","images/img_0385.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the 2nd inductor from the top and the lower terminal of the current source in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第2个电感的左端与图中的电流源的下端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000243","img_0105","train__d1_autockt_-274_png.rf.209b5b5fb1a4feff90945a5a33722cb5","images/img_0105.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the 1st resistor from the top and the left terminal of the 3rd resistor from the top belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第1个电阻的下端与从上到下第3个电阻的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000244","img_0105","train__d1_autockt_-274_png.rf.209b5b5fb1a4feff90945a5a33722cb5","images/img_0105.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the 1st resistor from the top and the left terminal of the 2nd inductor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第1个电阻的下端与从左到右第2个电感的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000245","img_0076","train__d1_autockt_-280_png.rf.04f6fc238ad1093b28868c13f8898a54","images/img_0076.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the 1st resistor from the top and the left terminal of the capacitor in the diagram belong to the same electrical node, connected by continuous ideal wire without passing through a component?","从上到下第1个电阻的左端与图中的电容的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000246","img_0076","train__d1_autockt_-280_png.rf.04f6fc238ad1093b28868c13f8898a54","images/img_0076.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the current source in the diagram and the left terminal of the 3rd resistor from the top belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电流源的下端与从上到下第3个电阻的左端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000247","img_0056","train__d1_autockt_-285_png.rf.ca8fc170166ff6706561f1ce9ca4c4d5","images/img_0056.jpg","connectivity","terminal_same_node","medium","Do the upper terminal of the inductor in the diagram and the right terminal of the 1st resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的上端与从左到右第1个电阻的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
"qa_v7c_000248","img_0056","train__d1_autockt_-285_png.rf.ca8fc170166ff6706561f1ce9ca4c4d5","images/img_0056.jpg","connectivity","terminal_same_node","medium","Do the lower terminal of the inductor in the diagram and the right terminal of the 1st resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电感的下端与从左到右第1个电阻的右端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","否","yes_no"
"qa_v7c_000249","img_0254","train__d1_autockt_-288_png.rf.bd807708b49475c650afaba546c05c03","images/img_0254.jpg","connectivity","terminal_same_node","medium","Do the left terminal of the capacitor in the diagram and the upper terminal of the 1st resistor from the left belong to the same electrical node, connected by continuous ideal wire without passing through a component?","图中的电容的左端与从左到右第1个电阻的上端是否属于同一个电气节点（可由连续理想导线相连，且中间不经过元件）？","是","yes_no"
